,chrom_1,start_1,end_1,chrom_2,start_2,end_2
634,chr7,873331,874900,chr7,874774,874854
635,chr7,873331,874934,chr7,873362,873438
636,chr7,895333,895658,chr7,895554,895602
637,chr7,895333,896435,chr7,895554,895602
638,chr7,895333,896435,chr7,896327,896364
639,chr7,895422,896436,chr7,896327,896364
640,chr7,895422,896436,chr7,896327,896364
641,chr7,895422,896436,chr7,895554,895602
642,chr7,895422,896436,chr7,895554,895602
643,chr19,896502,897436,chr19,896923,896947
644,chr19,896502,897436,chr19,896996,897038
645,chr19,896502,897540,chr19,896707,896755
646,chr19,896502,897436,chr19,896911,896969
647,chr19,896502,897436,chr19,896911,896973
648,chr19,896502,897540,chr19,896996,897038
649,chr19,896502,897540,chr19,896923,896947
650,chr19,896502,897540,chr19,896911,896969
651,chr19,896502,897540,chr19,896911,896973
652,chr19,896502,897540,chr19,896717,896758
653,chr19,896502,897436,chr19,896707,896755
654,chr19,896502,897436,chr19,896853,896911
655,chr19,896502,897436,chr19,896717,896758
656,chr19,896502,897540,chr19,896857,896911
657,chr19,896502,897436,chr19,896625,896695
658,chr19,896502,897436,chr19,896857,896911
659,chr19,896502,897540,chr19,896853,896911
660,chr19,896502,897540,chr19,896625,896695
661,chr19,896503,897436,chr19,896923,896947
662,chr19,896503,897436,chr19,896625,896695
663,chr19,896503,897436,chr19,896911,896969
664,chr19,896503,897436,chr19,896857,896911
665,chr19,896503,897436,chr19,896911,896973
666,chr19,896503,897436,chr19,896996,897038
667,chr19,896503,897436,chr19,896707,896755
668,chr19,896503,897436,chr19,896717,896758
669,chr19,896503,897436,chr19,896853,896911
670,chr12,897478,897681,chr12,897540,897579
671,chr12,908474,909033,chr12,908857,908890
672,chr12,908792,911300,chr12,909428,909472
673,chr12,908792,911452,chr12,910131,910230
674,chr12,908792,911452,chr12,910901,910958
675,chr12,908792,911452,chr12,908857,908890
676,chr12,908792,911452,chr12,909428,909472
677,chr12,908792,911452,chr12,910131,910230
678,chr12,908792,911452,chr12,910901,910958
679,chr12,908792,911452,chr12,910901,910958
680,chr12,908792,911452,chr12,908857,908890
681,chr12,908792,911452,chr12,910131,910230
682,chr12,908792,911452,chr12,908857,908890
683,chr12,908792,911452,chr12,909428,909472
684,chr12,908792,911451,chr12,908857,908890
685,chr12,908792,911451,chr12,909428,909472
686,chr12,908792,911452,chr12,910901,910958
687,chr12,908792,911452,chr12,910131,910230
688,chr12,908792,911452,chr12,909428,909472
689,chr12,908792,911300,chr12,908857,908890
690,chr12,908792,911451,chr12,910131,910230
691,chr12,908792,911451,chr12,910901,910958
692,chr12,908792,911452,chr12,908857,908890
693,chr12,908792,911452,chr12,909428,909472
694,chr12,908792,911300,chr12,910131,910230
695,chr12,908792,911300,chr12,910901,910958
696,chr5,917103,918120,chr5,917887,917931
697,chr5,917718,917900,chr5,917887,917931
698,chr1,944153,944575,chr1,944236,944258
699,chr1,944153,944574,chr1,944222,944262
700,chr1,944153,944574,chr1,944236,944258
701,chr1,944153,944574,chr1,944236,944258
702,chr1,944153,944574,chr1,944236,944258
703,chr1,944153,944574,chr1,944222,944262
704,chr1,944153,944259,chr1,944236,944258
705,chr1,944153,944574,chr1,944222,944262
706,chr1,944153,944575,chr1,944222,944262
707,chr1,944153,944259,chr1,944222,944262
708,chr1,944202,944693,chr1,944236,944258
709,chr1,944202,944693,chr1,944222,944262
710,chr1,944202,944693,chr1,944596,944651
711,chr4,958886,960619,chr4,958939,959039
712,chr4,958887,960619,chr4,958939,959039
713,chr1,965191,965719,chr1,965340,965460
714,chr19,972065,975939,chr19,974994,975043
715,chr19,972065,975939,chr19,974872,974935
716,chr19,972065,975939,chr19,974878,974955
717,chr19,972065,975939,chr19,972974,973016
718,chr19,972065,975939,chr19,974051,974100
719,chr19,972065,975939,chr19,975218,975253
720,chr19,972065,975939,chr19,972760,972799
721,chr19,972065,975939,chr19,972847,972933
722,chr19,972065,975939,chr19,974664,974673
723,chr19,972065,975939,chr19,972687,972738
724,chr19,972065,975939,chr19,972696,972722
725,chr11,991992,992685,chr11,992176,992223
726,chr7,996985,997624,chr7,997069,997126
727,chr7,996986,997624,chr7,997069,997126
728,chr7,997005,997624,chr7,997069,997126
729,chr7,997015,997624,chr7,997069,997126
730,chr19,1009602,1009732,chr19,1009723,1009756
731,chr19,1009647,1010895,chr19,1010645,1010691
732,chr19,1009647,1010895,chr19,1010020,1010136
733,chr19,1009647,1010895,chr19,1010195,1010205
734,chr19,1009647,1010895,chr19,1009833,1009871
735,chr19,1009647,1010895,chr19,1010316,1010343
736,chr19,1009647,1010895,chr19,1010379,1010448
737,chr19,1009647,1010895,chr19,1009723,1009756
738,chr19,1009649,1010885,chr19,1010316,1010343
739,chr19,1009649,1010885,chr19,1010379,1010448
740,chr19,1009649,1010885,chr19,1010195,1010205
741,chr19,1009649,1010885,chr19,1009723,1009756
742,chr19,1009649,1010885,chr19,1010645,1010691
743,chr19,1009649,1010885,chr19,1009833,1009871
744,chr19,1009649,1010885,chr19,1010020,1010136
745,chr19,1009650,1010885,chr19,1010020,1010136
746,chr19,1009650,1010885,chr19,1010316,1010343
747,chr19,1009650,1010885,chr19,1010195,1010205
748,chr19,1009650,1010885,chr19,1009723,1009756
749,chr19,1009650,1010885,chr19,1009833,1009871
750,chr19,1009650,1010885,chr19,1010379,1010448
751,chr19,1009650,1010885,chr19,1010645,1010691
752,chr19,1009652,1010349,chr19,1010020,1010136
753,chr19,1009652,1010349,chr19,1009723,1009756
754,chr19,1009652,1010349,chr19,1009833,1009871
755,chr19,1009652,1010349,chr19,1010195,1010205
756,chr19,1009652,1010349,chr19,1010316,1010343
757,chr19,1010220,1010611,chr19,1010316,1010343
758,chr19,1010220,1010611,chr19,1010379,1010448
759,chr10,1015752,1015896,chr10,1015787,1015833
760,chr4,1025347,1026898,chr4,1026663,1026766
761,chr4,1025347,1026891,chr4,1025388,1025455
762,chr4,1025347,1026898,chr4,1026682,1026747
763,chr4,1025347,1026897,chr4,1026663,1026766
764,chr4,1025347,1026897,chr4,1025388,1025455
765,chr4,1025347,1026891,chr4,1026682,1026747
766,chr4,1025347,1026891,chr4,1026663,1026766
767,chr4,1025347,1026898,chr4,1025388,1025455
768,chr4,1025347,1026897,chr4,1026682,1026747
769,chr10,1039151,1041186,chr10,1040433,1040502
770,chr10,1039418,1041186,chr10,1040433,1040502
771,chr10,1039418,1041186,chr10,1040433,1040502
772,chr1,1040664,1040880,chr1,1040822,1040853
773,chr5,1050383,1052359,chr5,1051003,1051051
774,chr1,1051985,1053977,chr1,1053801,1053837
775,chr1,1051985,1053977,chr1,1053890,1053929
776,chr1,1054823,1056112,chr1,1055862,1055901
777,chr1,1054823,1056112,chr1,1055839,1055903
778,chr1,1054823,1056112,chr1,1055819,1055882
779,chr1,1054823,1056112,chr1,1055872,1055884
780,chr1,1054823,1056112,chr1,1056028,1056073
781,chr1,1054823,1056112,chr1,1055747,1055810
782,chr1,1054823,1056112,chr1,1054897,1054927
783,chr1,1054823,1056112,chr1,1055049,1055123
784,chr1,1054823,1056112,chr1,1055051,1055154
785,chr1,1054823,1056112,chr1,1055452,1055513
786,chr1,1054823,1056112,chr1,1055652,1055704
787,chr1,1054823,1056112,chr1,1055670,1055702
788,chr1,1054981,1056116,chr1,1055049,1055123
789,chr1,1054981,1056116,chr1,1055839,1055903
790,chr1,1054981,1056116,chr1,1055872,1055884
791,chr1,1054981,1056116,chr1,1055862,1055901
792,chr1,1054981,1056116,chr1,1056028,1056073
793,chr1,1054981,1056118,chr1,1055049,1055123
794,chr1,1054981,1056116,chr1,1055747,1055810
795,chr1,1054981,1056116,chr1,1055670,1055702
796,chr1,1054981,1056116,chr1,1055652,1055704
797,chr1,1054981,1056116,chr1,1055452,1055513
798,chr1,1054981,1056116,chr1,1055819,1055882
799,chr1,1054981,1056116,chr1,1055051,1055154
800,chr1,1054981,1056118,chr1,1055872,1055884
801,chr1,1054981,1056118,chr1,1055452,1055513
802,chr1,1054981,1056118,chr1,1055670,1055702
803,chr1,1054981,1056118,chr1,1055652,1055704
804,chr1,1054981,1056116,chr1,1055819,1055882
805,chr1,1054981,1056118,chr1,1056028,1056073
806,chr1,1054981,1056118,chr1,1055819,1055882
807,chr1,1054981,1056118,chr1,1055747,1055810
808,chr1,1054981,1056118,chr1,1055862,1055901
809,chr1,1054981,1056118,chr1,1055839,1055903
810,chr1,1054981,1056116,chr1,1055862,1055901
811,chr1,1054981,1056116,chr1,1055839,1055903
812,chr1,1054981,1056116,chr1,1055819,1055882
813,chr1,1054981,1056116,chr1,1055452,1055513
814,chr1,1054981,1056116,chr1,1055051,1055154
815,chr1,1054981,1056116,chr1,1055049,1055123
816,chr1,1054981,1056116,chr1,1055747,1055810
817,chr1,1054981,1056116,chr1,1055670,1055702
818,chr1,1054981,1056116,chr1,1055652,1055704
819,chr1,1054981,1056116,chr1,1055839,1055903
820,chr1,1054981,1056116,chr1,1055452,1055513
821,chr1,1054981,1056116,chr1,1055862,1055901
822,chr1,1054981,1056116,chr1,1055872,1055884
823,chr1,1054981,1056118,chr1,1055051,1055154
824,chr1,1054981,1056116,chr1,1055652,1055704
825,chr1,1054981,1056116,chr1,1055051,1055154
826,chr1,1054981,1056116,chr1,1056028,1056073
827,chr1,1054981,1056116,chr1,1055049,1055123
828,chr1,1054981,1056116,chr1,1055670,1055702
829,chr1,1054981,1056116,chr1,1055747,1055810
830,chr1,1054981,1056116,chr1,1055872,1055884
831,chr1,1054981,1056116,chr1,1056028,1056073
832,chr1,1055032,1055215,chr1,1055051,1055154
833,chr1,1055032,1055215,chr1,1055049,1055123
834,chr1,1055897,1056116,chr1,1055839,1055903
835,chr1,1055897,1056116,chr1,1055862,1055901
836,chr1,1055897,1056116,chr1,1056028,1056073
837,chr19,1055984,1056243,chr19,1056075,1056114
838,chr19,1056065,1056243,chr19,1056075,1056114
839,chr19,1056065,1056243,chr19,1056075,1056114
840,chr19,1063759,1064253,chr19,1064164,1064214
841,chr19,1064051,1064253,chr19,1064164,1064214
842,chr19,1064160,1064253,chr19,1064164,1064214
843,chr19,1064160,1064253,chr19,1064164,1064214
844,chr1,1081817,1082892,chr1,1081913,1082083
845,chr1,1081822,1082987,chr1,1081913,1082083
846,chr1,1081822,1082892,chr1,1081913,1082083
847,chr1,1081824,1082987,chr1,1081913,1082083
848,chr1,1081824,1082987,chr1,1081913,1082083
849,chr19,1085659,1086600,chr19,1086021,1086091
850,chr19,1085659,1086628,chr19,1086021,1086091
851,chr19,1085659,1086628,chr19,1086021,1086091
852,chr19,1086006,1086628,chr19,1086021,1086091
853,chr19,1086006,1086628,chr19,1086021,1086091
854,chr19,1086006,1086626,chr19,1086021,1086091
855,chr19,1086006,1086628,chr19,1086021,1086091
856,chr19,1086006,1086628,chr19,1086021,1086091
857,chr19,1086006,1086628,chr19,1086021,1086091
858,chr19,1086573,1088720,chr19,1088173,1088235
859,chr19,1086573,1088720,chr19,1087435,1087493
860,chr19,1087644,1088681,chr19,1088173,1088235
861,chr19,1088147,1088720,chr19,1088173,1088235
862,chr19,1088147,1088720,chr19,1088173,1088235
863,chr19,1088162,1088720,chr19,1088173,1088235
864,chr19,1105252,1105510,chr19,1105493,1105509
865,chr19,1105365,1105510,chr19,1105493,1105509
866,chr19,1105657,1105673,chr19,1105658,1105672
867,chr19,1105664,1106266,chr19,1105722,1105758
868,chr19,1105664,1106266,chr19,1105658,1105672
869,chr19,1106539,1106791,chr19,1106704,1106736
870,chr19,1106546,1106779,chr19,1106704,1106736
871,chr19,1106572,1106774,chr19,1106704,1106736
872,chr19,1106572,1106779,chr19,1106704,1106736
873,chr19,1106572,1106779,chr19,1106704,1106736
874,chr19,1106572,1106780,chr19,1106704,1106736
875,chr19,1106572,1106779,chr19,1106704,1106736
876,chr4,1166931,1167471,chr4,1167102,1167151
877,chr4,1166936,1167471,chr4,1167102,1167151
878,chr4,1166936,1167471,chr4,1167102,1167151
879,chr19,1206823,1207203,chr19,1206924,1207005
880,chr4,1211444,1212239,chr4,1211927,1211987
881,chr4,1211444,1212239,chr4,1212086,1212158
882,chr4,1211447,1212239,chr4,1211927,1211987
883,chr4,1211447,1212239,chr4,1212086,1212158
884,chr4,1211455,1212239,chr4,1212086,1212158
885,chr4,1211455,1212239,chr4,1211927,1211987
886,chr4,1211684,1212239,chr4,1211927,1211987
887,chr4,1211684,1212239,chr4,1212086,1212158
888,chr4,1211848,1212239,chr4,1211927,1211987
889,chr4,1211848,1212239,chr4,1212086,1212158
890,chr4,1212033,1212539,chr4,1212086,1212158
891,chr19,1226453,1228012,chr19,1227823,1227862
892,chr19,1226453,1228012,chr19,1227807,1227845
893,chr19,1226453,1228012,chr19,1227868,1227935
894,chr19,1226453,1228012,chr19,1227862,1227923
895,chr19,1227592,1228431,chr19,1227823,1227862
896,chr19,1227592,1228431,chr19,1227862,1227923
897,chr19,1227592,1228431,chr19,1227807,1227845
898,chr19,1227592,1228431,chr19,1227823,1227862
899,chr19,1227592,1228431,chr19,1227862,1227923
900,chr19,1227592,1228431,chr19,1227868,1227935
901,chr19,1227592,1228431,chr19,1227868,1227935
902,chr19,1227592,1228095,chr19,1227823,1227862
903,chr19,1227592,1228095,chr19,1227807,1227845
904,chr19,1227592,1228095,chr19,1227862,1227923
905,chr19,1227592,1228431,chr19,1227823,1227862
906,chr19,1227592,1228095,chr19,1227868,1227935
907,chr19,1227592,1228431,chr19,1227807,1227845
908,chr19,1227592,1228431,chr19,1227807,1227845
909,chr19,1227592,1228431,chr19,1227868,1227935
910,chr19,1227592,1228431,chr19,1227862,1227923
911,chr1,1233268,1235041,chr1,1233679,1233766
912,chr1,1253908,1255487,chr1,1254967,1255050
913,chr1,1253911,1255202,chr1,1254967,1255050
914,chr1,1253913,1255202,chr1,1254967,1255050
915,chr19,1254166,1254303,chr19,1254230,1254244
916,chr19,1254166,1254237,chr19,1254230,1254244
917,chr1,1254984,1255202,chr1,1254967,1255050
918,chr1,1255047,1255487,chr1,1254967,1255050
919,chr19,1257272,1259143,chr19,1258729,1258787
920,chr19,1257272,1259143,chr19,1258902,1258963
921,chr19,1257272,1258699,chr19,1257662,1257680
922,chr19,1257272,1259143,chr19,1259004,1259047
923,chr19,1257272,1259143,chr19,1258918,1258974
924,chr19,1257272,1259143,chr19,1258956,1258985
925,chr19,1257272,1259143,chr19,1257662,1257680
926,chr19,1257272,1259143,chr19,1258908,1258956
927,chr19,1257272,1259143,chr19,1257956,1258011
928,chr19,1257272,1259143,chr19,1257940,1258013
929,chr19,1257272,1259143,chr19,1258860,1258897
930,chr19,1257272,1259143,chr19,1258820,1258900
931,chr19,1257272,1259143,chr19,1258810,1258860
932,chr19,1257272,1259143,chr19,1258820,1258900
933,chr19,1257272,1259143,chr19,1257940,1258013
934,chr19,1257272,1259143,chr19,1257662,1257680
935,chr19,1257272,1259143,chr19,1258902,1258963
936,chr19,1257272,1259143,chr19,1258908,1258956
937,chr19,1257272,1259143,chr19,1258860,1258897
938,chr19,1257272,1259143,chr19,1258918,1258974
939,chr19,1257272,1259143,chr19,1259004,1259047
940,chr19,1257272,1259143,chr19,1258734,1258785
941,chr19,1257272,1258699,chr19,1257940,1258013
942,chr19,1257272,1258699,chr19,1257956,1258011
943,chr19,1257272,1259143,chr19,1258734,1258785
944,chr19,1257272,1259143,chr19,1258810,1258860
945,chr19,1257272,1259143,chr19,1258956,1258985
946,chr19,1257272,1259143,chr19,1258729,1258787
947,chr19,1257272,1259143,chr19,1257956,1258011
948,chr19,1271139,1271632,chr19,1271550,1271627
949,chr19,1271139,1271632,chr19,1271550,1271632
950,chr19,1271550,1271632,chr19,1271550,1271632
951,chr19,1271550,1271632,chr19,1271550,1271627
952,chr19,1271550,1271632,chr19,1271550,1271632
953,chr19,1271550,1271632,chr19,1271550,1271632
954,chr19,1271550,1271632,chr19,1271550,1271632
955,chr19,1271550,1271632,chr19,1271550,1271627
956,chr19,1271550,1271632,chr19,1271550,1271627
957,chr19,1271550,1272604,chr19,1271550,1271632
958,chr19,1271550,1271632,chr19,1271550,1271627
959,chr19,1271550,1271632,chr19,1271550,1271627
960,chr19,1271550,1271632,chr19,1271550,1271632
961,chr19,1271550,1272604,chr19,1271550,1271627
962,chr19,1271550,1271632,chr19,1271550,1271627
963,chr19,1271550,1271632,chr19,1271550,1271627
964,chr19,1271550,1271632,chr19,1271550,1271632
965,chr19,1271550,1271632,chr19,1271550,1271627
966,chr19,1271550,1271632,chr19,1271550,1271632
967,chr19,1271550,1272604,chr19,1271979,1271997
968,chr19,1271550,1271632,chr19,1271550,1271632
969,chr19,1271629,1271632,chr19,1271550,1271632
970,chr19,1271629,1271632,chr19,1271550,1271632
971,chr19,1271980,1272041,chr19,1271979,1271997
972,chr19,1271980,1272051,chr19,1271979,1271997
973,chr19,1271980,1272051,chr19,1271979,1271997
974,chr19,1271980,1272051,chr19,1271979,1271997
975,chr19,1271980,1272777,chr19,1271979,1271997
976,chr19,1271980,1272374,chr19,1271979,1271997
977,chr19,1271980,1272057,chr19,1271979,1271997
978,chr19,1271980,1272051,chr19,1271979,1271997
979,chr19,1271980,1274440,chr19,1271979,1271997
980,chr19,1271980,1274440,chr19,1271979,1271997
981,chr19,1271980,1274807,chr19,1271979,1271997
982,chr11,1274370,1277038,chr11,1276740,1276872
983,chr11,1274371,1277038,chr11,1276740,1276872
984,chr11,1274372,1277038,chr11,1276740,1276872
985,chr11,1275652,1277038,chr11,1276740,1276872
986,chr11,1276816,1277253,chr11,1276740,1276872
987,chr19,1278776,1279244,chr19,1279092,1279163
988,chr19,1278776,1279244,chr19,1279092,1279163
989,chr19,1278776,1279244,chr19,1279093,1279136
990,chr19,1278776,1279244,chr19,1279093,1279136
991,chr19,1278777,1279228,chr19,1279092,1279163
992,chr19,1278777,1279228,chr19,1279093,1279136
993,chr1,1292390,1293563,chr1,1292540,1292601
994,chr6,1313916,1314758,chr6,1314149,1314170
995,chr1,1334464,1335314,chr1,1335309,1335383
996,chr1,1335275,1336141,chr1,1335374,1335513
997,chr1,1335275,1336141,chr1,1335685,1335709
998,chr1,1335275,1336141,chr1,1335709,1335734
999,chr1,1335275,1336141,chr1,1335309,1335383
1000,chr1,1335275,1336141,chr1,1335439,1335500
1001,chr1,1335275,1336141,chr1,1335837,1335868
1002,chr1,1335275,1336141,chr1,1335835,1335875
1003,chr1,1335277,1336141,chr1,1335835,1335875
1004,chr1,1335277,1336141,chr1,1335837,1335868
1005,chr1,1335277,1336141,chr1,1335685,1335709
1006,chr1,1335277,1336141,chr1,1335374,1335513
1007,chr1,1335277,1336141,chr1,1335309,1335383
1008,chr1,1335277,1336141,chr1,1335439,1335500
1009,chr1,1335277,1336141,chr1,1335709,1335734
1010,chr17,1344274,1345446,chr17,1344604,1344652
1011,chr17,1344538,1345499,chr17,1344604,1344652
1012,chr17,1344539,1345446,chr17,1344604,1344652
1013,chr16,1348378,1349438,chr16,1349317,1349417
1014,chr16,1348378,1349439,chr16,1349317,1349429
1015,chr16,1348378,1349438,chr16,1349317,1349429
