X,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used,3UTR_chrom,3UTR_start,3UTR_end,GENCODE_ID
318,chr7,873365,873409,+,3.991571025,K562,chr7,873331,874934,ENST00000401592.6
319,chr7,873362,873438,+,11.18696566,K562,chr7,873331,874920,ENST00000452783.6
320,chr7,874774,874854,+,3.476468913,HepG2,chr7,873331,874920,ENST00000452783.6
321,chr7,873362,873438,+,11.18696566,K562,chr7,873331,874920,ENST00000425407.6
322,chr7,873365,873409,+,3.991571025,K562,chr7,873331,874920,ENST00000425407.6
323,chr7,874511,874602,+,10.4184144,K562,chr7,873331,874920,ENST00000425407.6
324,chr7,896327,896364,+,3.178734411,K562,chr7,895422,896436,ENST00000407192.5
325,chr7,895554,895602,+,3.540116796,K562,chr7,895422,896436,ENST00000407192.5
326,chr7,896327,896364,+,3.178734411,K562,chr7,895422,896436,ENST00000265857.8
327,chr7,895554,895602,+,3.540116796,K562,chr7,895422,896436,ENST00000265857.8
328,chr19,896911,896973,-,65.53073777,K562,chr19,896502,897436,ENST00000361574.10
329,chr19,896923,896947,-,3.016910938,HepG2,chr19,896502,897436,ENST00000361574.10
330,chr19,896707,896755,-,5.268668342,HepG2,chr19,896502,897436,ENST00000361574.10
331,chr19,896625,896695,-,50.20453015,K562,chr19,896502,897436,ENST00000361574.10
332,chr19,896857,896911,-,58.65317777,K562,chr19,896502,897436,ENST00000361574.10
333,chr19,896911,896969,-,16.46922419,K562,chr19,896502,897436,ENST00000361574.10
334,chr19,896717,896758,-,18.69738772,K562,chr19,896502,897436,ENST00000361574.10
335,chr19,896853,896911,-,36.22445508,K562,chr19,896502,897436,ENST00000361574.10
336,chr19,896996,897038,-,15.77031816,K562,chr19,896502,897436,ENST00000361574.10
337,chr19,896996,897038,-,15.77031816,K562,chr19,896503,897436,ENST00000587975.2
338,chr19,896911,896969,-,16.46922419,K562,chr19,896503,897436,ENST00000587975.2
339,chr19,896923,896947,-,3.016910938,HepG2,chr19,896503,897436,ENST00000587975.2
340,chr19,896911,896973,-,65.53073777,K562,chr19,896503,897436,ENST00000587975.2
341,chr19,896625,896695,-,50.20453015,K562,chr19,896503,897436,ENST00000587975.2
342,chr19,896707,896755,-,5.268668342,HepG2,chr19,896503,897436,ENST00000587975.2
343,chr19,896717,896758,-,18.69738772,K562,chr19,896503,897436,ENST00000587975.2
344,chr19,896853,896911,-,36.22445508,K562,chr19,896503,897436,ENST00000587975.2
345,chr19,896857,896911,-,58.65317777,K562,chr19,896503,897436,ENST00000587975.2
346,chr12,908857,908890,+,3.016910938,HepG2,chr12,908792,911452,ENST00000315939.11
347,chr12,910901,910958,+,5.766439673,K562,chr12,908792,911452,ENST00000675631.1
348,chr12,910131,910230,+,12.57826449,HepG2,chr12,908792,911452,ENST00000340908.9
349,chr12,910901,910958,+,5.766439673,K562,chr12,908792,911452,ENST00000340908.9
350,chr12,909428,909472,+,3.189448735,HepG2,chr12,908792,911452,ENST00000675631.1
351,chr12,908857,908890,+,3.016910938,HepG2,chr12,908792,911452,ENST00000675631.1
352,chr12,910901,910958,+,5.766439673,K562,chr12,908792,911452,ENST00000537687.5
353,chr12,910131,910230,+,12.57826449,HepG2,chr12,908792,911452,ENST00000537687.5
354,chr12,910131,910230,+,12.57826449,HepG2,chr12,908792,911452,ENST00000315939.11
355,chr12,910901,910958,+,5.766439673,K562,chr12,908792,911452,ENST00000315939.11
356,chr12,908857,908890,+,3.016910938,HepG2,chr12,908792,911452,ENST00000340908.9
357,chr12,909428,909472,+,3.189448735,HepG2,chr12,908792,911452,ENST00000340908.9
358,chr12,908857,908890,+,3.016910938,HepG2,chr12,908792,911452,ENST00000537687.5
359,chr12,910131,910230,+,12.57826449,HepG2,chr12,908792,911300,ENST00000535572.5
360,chr12,909428,909472,+,3.189448735,HepG2,chr12,908792,911300,ENST00000535572.5
361,chr12,908857,908890,+,3.016910938,HepG2,chr12,908792,911300,ENST00000535572.5
362,chr12,908857,908890,+,3.016910938,HepG2,chr12,908792,911451,ENST00000530271.6
363,chr12,909428,909472,+,3.189448735,HepG2,chr12,908792,911452,ENST00000537687.5
364,chr12,910901,910958,+,5.766439673,K562,chr12,908792,911451,ENST00000530271.6
365,chr12,910131,910230,+,12.57826449,HepG2,chr12,908792,911451,ENST00000530271.6
366,chr12,909428,909472,+,3.189448735,HepG2,chr12,908792,911451,ENST00000530271.6
367,chr12,910131,910230,+,12.57826449,HepG2,chr12,908792,911452,ENST00000675631.1
368,chr12,909428,909472,+,3.189448735,HepG2,chr12,908792,911452,ENST00000315939.11
369,chr12,910901,910958,+,5.766439673,K562,chr12,908792,911300,ENST00000535572.5
370,chr5,917887,917931,+,4.661193622,K562,chr5,917103,918120,ENST00000166345.8
371,chr1,944222,944262,-,3.424169967,K562,chr1,944153,944574,ENST00000342066.8
372,chr1,944222,944262,-,3.424169967,K562,chr1,944153,944574,ENST00000616016.5
373,chr1,944236,944258,-,3.957620614,K562,chr1,944153,944574,ENST00000616016.5
374,chr1,944222,944262,-,3.424169967,K562,chr1,944153,944574,ENST00000618323.5
375,chr1,944236,944258,-,3.957620614,K562,chr1,944153,944574,ENST00000618323.5
376,chr1,944236,944258,-,3.957620614,K562,chr1,944153,944574,ENST00000342066.8
377,chr1,944596,944651,-,4.367798095,K562,chr1,944202,944693,ENST00000327044.7
378,chr1,944236,944258,-,3.957620614,K562,chr1,944202,944693,ENST00000327044.7
379,chr1,944222,944262,-,3.424169967,K562,chr1,944202,944693,ENST00000327044.7
380,chr4,958939,959039,-,3.915254684,K562,chr4,958886,960619,ENST00000273814.8
381,chr1,965340,965460,+,15.63988014,K562,chr1,964962,965602,ENST00000622660.1
382,chr1,965340,965460,+,15.63988014,K562,chr1,965191,965719,ENST00000338591.8
383,chr19,974664,974673,+,4.017282261,K562,chr19,972065,975939,ENST00000263620.8
384,chr19,972847,972933,+,11.9690766,HepG2,chr19,972065,975939,ENST00000263620.8
385,chr19,974051,974100,+,7.061832456,K562,chr19,972065,975939,ENST00000263620.8
386,chr19,974994,975043,+,6.082367162,HepG2,chr19,972065,975939,ENST00000263620.8
387,chr19,974878,974955,+,12.10806133,K562,chr19,972065,975939,ENST00000263620.8
388,chr19,975218,975253,+,5.858969044,K562,chr19,972065,975939,ENST00000263620.8
389,chr19,974872,974935,+,18.28037873,K562,chr19,972065,975939,ENST00000263620.8
390,chr19,972760,972799,+,5.920842641,K562,chr19,972065,975939,ENST00000263620.8
391,chr19,972974,973016,+,7.087014108,K562,chr19,972065,975939,ENST00000263620.8
392,chr19,972696,972722,+,6.17462069,HepG2,chr19,972065,975939,ENST00000263620.8
393,chr19,972687,972738,+,11.16450602,K562,chr19,972065,975939,ENST00000263620.8
394,chr7,997069,997126,-,5.229321962,K562,chr7,996985,997624,ENST00000357429.10
395,chr7,997069,997126,-,5.229321962,K562,chr7,996986,997624,ENST00000397100.6
396,chr7,997069,997126,-,5.229321962,K562,chr7,997005,997624,ENST00000397098.8
397,chr19,1009723,1009756,-,3.957620614,K562,chr19,1009602,1009732,ENST00000234389.3
398,chr19,1009723,1009756,-,3.957620614,K562,chr19,1009649,1010885,ENST00000592590.6
399,chr19,1009833,1009871,-,5.347881548,K562,chr19,1009649,1010885,ENST00000592590.6
400,chr19,1010316,1010343,-,4.681982602,K562,chr19,1009649,1010885,ENST00000592590.6
401,chr19,1010379,1010448,-,10.61946316,K562,chr19,1009649,1010885,ENST00000592590.6
402,chr19,1010645,1010691,-,8.902021202,K562,chr19,1009649,1010885,ENST00000592590.6
403,chr19,1010020,1010136,-,23.8113527,K562,chr19,1009649,1010885,ENST00000592590.6
404,chr19,1010195,1010205,-,4.017282261,K562,chr19,1009649,1010885,ENST00000592590.6
405,chr19,1010645,1010691,-,8.902021202,K562,chr19,1009650,1010885,ENST00000333175.9
406,chr19,1009723,1009756,-,3.957620614,K562,chr19,1009650,1010885,ENST00000333175.9
407,chr19,1010379,1010448,-,10.61946316,K562,chr19,1009650,1010885,ENST00000333175.9
408,chr19,1010195,1010205,-,4.017282261,K562,chr19,1009650,1010885,ENST00000333175.9
409,chr19,1010316,1010343,-,4.681982602,K562,chr19,1009650,1010885,ENST00000333175.9
410,chr19,1009833,1009871,-,5.347881548,K562,chr19,1009650,1010885,ENST00000333175.9
411,chr19,1010020,1010136,-,23.8113527,K562,chr19,1009650,1010885,ENST00000333175.9
412,chr19,1010020,1010136,-,23.8113527,K562,chr19,1009652,1010349,ENST00000356663.8
413,chr19,1010316,1010343,-,4.681982602,K562,chr19,1009652,1010349,ENST00000356663.8
414,chr19,1009833,1009871,-,5.347881548,K562,chr19,1009652,1010349,ENST00000356663.8
415,chr19,1010195,1010205,-,4.017282261,K562,chr19,1009652,1010349,ENST00000356663.8
416,chr19,1009723,1009756,-,3.957620614,K562,chr19,1009652,1010349,ENST00000356663.8
417,chr4,1026663,1026766,+,5.266761796,K562,chr4,1025347,1026897,ENST00000264748.6
418,chr4,1026682,1026747,+,4.269339392,HepG2,chr4,1025347,1026898,ENST00000510644.6
419,chr4,1025388,1025455,+,3.476468913,HepG2,chr4,1025347,1026898,ENST00000510644.6
420,chr4,1026663,1026766,+,5.266761796,K562,chr4,1025347,1026891,ENST00000398484.6
421,chr4,1026663,1026766,+,5.266761796,K562,chr4,1025347,1026898,ENST00000510644.6
422,chr4,1026682,1026747,+,4.269339392,HepG2,chr4,1025347,1026897,ENST00000264748.6
423,chr4,1025388,1025455,+,3.476468913,HepG2,chr4,1025347,1026891,ENST00000398484.6
424,chr4,1025388,1025455,+,3.476468913,HepG2,chr4,1025347,1026897,ENST00000264748.6
425,chr4,1026682,1026747,+,4.269339392,HepG2,chr4,1025347,1026891,ENST00000398484.6
426,chr10,1040433,1040502,-,6.752025261,HepG2,chr10,1039151,1041186,ENST00000429642.2
427,chr10,1040433,1040502,-,6.752025261,HepG2,chr10,1039418,1041186,ENST00000381344.8
428,chr5,1051003,1051051,-,3.915254684,K562,chr5,1050383,1052359,ENST00000264930.10
429,chr1,1055862,1055901,+,9.691672752,HepG2,chr1,1054981,1056116,ENST00000379370.7
430,chr1,1055872,1055884,+,5.858969044,K562,chr1,1054981,1056116,ENST00000379370.7
431,chr1,1056028,1056073,+,5.37656421,K562,chr1,1054981,1056116,ENST00000379370.7
432,chr1,1055049,1055123,+,55.40883518,HepG2,chr1,1054981,1056118,ENST00000620552.4
433,chr1,1055819,1055882,+,16.9813411,HepG2,chr1,1054981,1056116,ENST00000379370.7
434,chr1,1055839,1055903,+,11.53692204,K562,chr1,1054981,1056116,ENST00000379370.7
435,chr1,1055452,1055513,+,13.5642034,K562,chr1,1054981,1056116,ENST00000379370.7
436,chr1,1055452,1055513,+,13.5642034,K562,chr1,1054981,1056118,ENST00000620552.4
437,chr1,1055051,1055154,+,42.88722748,K562,chr1,1054981,1056116,ENST00000379370.7
438,chr1,1055049,1055123,+,55.40883518,HepG2,chr1,1054981,1056116,ENST00000379370.7
439,chr1,1055862,1055901,+,9.691672752,HepG2,chr1,1054981,1056118,ENST00000620552.4
440,chr1,1055839,1055903,+,11.53692204,K562,chr1,1054981,1056118,ENST00000620552.4
441,chr1,1055819,1055882,+,16.9813411,HepG2,chr1,1054981,1056118,ENST00000620552.4
442,chr1,1055747,1055810,+,11.74977523,K562,chr1,1054981,1056118,ENST00000620552.4
443,chr1,1055670,1055702,+,7.671003851,K562,chr1,1054981,1056118,ENST00000620552.4
444,chr1,1055652,1055704,+,8.046112985,HepG2,chr1,1054981,1056118,ENST00000620552.4
445,chr1,1055652,1055704,+,8.046112985,HepG2,chr1,1054981,1056116,ENST00000379370.7
446,chr1,1055670,1055702,+,7.671003851,K562,chr1,1054981,1056116,ENST00000379370.7
447,chr1,1055747,1055810,+,11.74977523,K562,chr1,1054981,1056116,ENST00000379370.7
448,chr1,1056028,1056073,+,5.37656421,K562,chr1,1054981,1056118,ENST00000620552.4
449,chr1,1055872,1055884,+,5.858969044,K562,chr1,1054981,1056118,ENST00000620552.4
450,chr1,1055051,1055154,+,42.88722748,K562,chr1,1054981,1056118,ENST00000620552.4
451,chr1,1081913,1082083,-,7.061832456,K562,chr1,1081817,1082892,ENST00000379339.5
452,chr1,1081913,1082083,-,7.061832456,K562,chr1,1081822,1082892,ENST00000421241.7
453,chr19,1086021,1086091,+,4.105895486,K562,chr19,1086006,1086628,ENST00000586866.5
454,chr19,1086021,1086091,+,4.105895486,K562,chr19,1086006,1086628,ENST00000313093.7
455,chr19,1086021,1086091,+,4.105895486,K562,chr19,1086006,1086628,ENST00000539243.6
456,chr19,1086021,1086091,+,4.105895486,K562,chr19,1086006,1086626,ENST00000590214.5
457,chr19,1086021,1086091,+,4.105895486,K562,chr19,1086006,1086628,ENST00000543365.5
458,chr19,1086021,1086091,+,4.105895486,K562,chr19,1086006,1086628,ENST00000590577.2
459,chr19,1088173,1088235,-,8.307859361,K562,chr19,1086573,1088720,ENST00000615234.5
460,chr19,1087435,1087493,-,4.628865613,K562,chr19,1086573,1088720,ENST00000615234.5
461,chr19,1088173,1088235,-,8.307859361,K562,chr19,1087644,1088681,ENST00000612655.4
462,chr19,1106704,1106736,+,4.782928436,K562,chr19,1106546,1106779,ENST00000589115.6
463,chr19,1106704,1106736,+,4.782928436,K562,chr19,1106572,1106787,ENST00000616066.4
464,chr19,1106704,1106736,+,4.782928436,K562,chr19,1106572,1106787,ENST00000622390.4
465,chr19,1106704,1106736,+,4.782928436,K562,chr19,1106572,1106779,ENST00000611653.4
466,chr19,1106704,1106736,+,4.782928436,K562,chr19,1106572,1106779,ENST00000354171.13
467,chr4,1167102,1167151,-,4.01631793,HepG2,chr4,1166931,1167471,ENST00000290902.10
468,chr4,1167102,1167151,-,4.01631793,HepG2,chr4,1166936,1167471,ENST00000431380.5
469,chr4,1167102,1167151,-,4.01631793,HepG2,chr4,1166936,1167471,ENST00000617421.4
470,chr4,1211927,1211987,-,5.577359118,HepG2,chr4,1211444,1212239,ENST00000382952.8
471,chr4,1212086,1212158,-,5.572357631,K562,chr4,1211444,1212239,ENST00000382952.8
472,chr4,1211927,1211987,-,5.577359118,HepG2,chr4,1211447,1212239,ENST00000290921.10
473,chr4,1212086,1212158,-,5.572357631,K562,chr4,1211447,1212239,ENST00000290921.10
474,chr19,1227807,1227845,+,3.424169967,K562,chr19,1227592,1228094,ENST00000586243.5
475,chr19,1227823,1227862,+,3.610284393,K562,chr19,1227592,1228094,ENST00000586243.5
476,chr19,1227862,1227923,+,6.466272034,K562,chr19,1227592,1228094,ENST00000586243.5
477,chr19,1227868,1227935,+,9.52300384,K562,chr19,1227592,1228431,ENST00000326873.12
478,chr19,1227807,1227845,+,3.424169967,K562,chr19,1227592,1228431,ENST00000326873.12
479,chr19,1227823,1227862,+,3.610284393,K562,chr19,1227592,1228431,ENST00000326873.12
480,chr19,1227862,1227923,+,6.466272034,K562,chr19,1227592,1228431,ENST00000326873.12
481,chr19,1227868,1227935,+,9.52300384,K562,chr19,1227592,1228094,ENST00000586243.5
482,chr1,1233679,1233766,+,3.36069115,K562,chr1,1233268,1235041,ENST00000379198.5
483,chr1,1254967,1255050,-,5.089872757,HepG2,chr1,1253911,1255202,ENST00000349431.11
484,chr1,1254967,1255050,-,5.089872757,HepG2,chr1,1253913,1255202,ENST00000347370.6
485,chr1,1254967,1255050,-,5.089872757,HepG2,chr1,1254984,1255202,ENST00000400929.6
486,chr19,1257662,1257680,+,3.536314955,HepG2,chr19,1257272,1258699,ENST00000591446.6
487,chr19,1257662,1257680,+,3.536314955,HepG2,chr19,1257272,1259140,ENST00000300952.6
488,chr19,1257956,1258011,+,8.329970791,HepG2,chr19,1257272,1258699,ENST00000591446.6
489,chr19,1257940,1258013,+,20.56747966,HepG2,chr19,1257272,1258699,ENST00000591446.6
490,chr19,1258734,1258785,+,13.6293574,K562,chr19,1257272,1259140,ENST00000300952.6
491,chr19,1258729,1258787,+,11.04462016,K562,chr19,1257272,1259140,ENST00000300952.6
492,chr19,1257956,1258011,+,8.329970791,HepG2,chr19,1257272,1259140,ENST00000300952.6
493,chr19,1257940,1258013,+,20.56747966,HepG2,chr19,1257272,1259140,ENST00000300952.6
494,chr19,1258810,1258860,+,15.22649872,K562,chr19,1257272,1259140,ENST00000300952.6
495,chr19,1259004,1259047,+,7.658615338,HepG2,chr19,1257272,1259143,ENST00000682408.1
496,chr19,1258956,1258985,+,13.13655222,HepG2,chr19,1257272,1259143,ENST00000682408.1
497,chr19,1258918,1258974,+,20.49885854,HepG2,chr19,1257272,1259143,ENST00000682408.1
498,chr19,1258820,1258900,+,15.1152274,K562,chr19,1257272,1259140,ENST00000300952.6
499,chr19,1258860,1258897,+,12.03597993,K562,chr19,1257272,1259140,ENST00000300952.6
500,chr19,1258902,1258963,+,18.34097802,K562,chr19,1257272,1259140,ENST00000300952.6
501,chr19,1258908,1258956,+,27.96645562,HepG2,chr19,1257272,1259140,ENST00000300952.6
502,chr19,1257956,1258011,+,8.329970791,HepG2,chr19,1257272,1259143,ENST00000682408.1
503,chr19,1258908,1258956,+,27.96645562,HepG2,chr19,1257272,1259143,ENST00000682408.1
504,chr19,1258902,1258963,+,18.34097802,K562,chr19,1257272,1259143,ENST00000682408.1
505,chr19,1258860,1258897,+,12.03597993,K562,chr19,1257272,1259143,ENST00000682408.1
506,chr19,1258820,1258900,+,15.1152274,K562,chr19,1257272,1259143,ENST00000682408.1
507,chr19,1259004,1259047,+,7.658615338,HepG2,chr19,1257272,1259140,ENST00000300952.6
508,chr19,1258918,1258974,+,20.49885854,HepG2,chr19,1257272,1259140,ENST00000300952.6
509,chr19,1258956,1258985,+,13.13655222,HepG2,chr19,1257272,1259140,ENST00000300952.6
510,chr19,1257940,1258013,+,20.56747966,HepG2,chr19,1257272,1259143,ENST00000682408.1
511,chr19,1257662,1257680,+,3.536314955,HepG2,chr19,1257272,1259143,ENST00000682408.1
512,chr19,1258734,1258785,+,13.6293574,K562,chr19,1257272,1259143,ENST00000682408.1
513,chr19,1258729,1258787,+,11.04462016,K562,chr19,1257272,1259143,ENST00000682408.1
514,chr19,1258810,1258860,+,15.22649872,K562,chr19,1257272,1259143,ENST00000682408.1
515,chr11,1276740,1276872,-,3.610284393,K562,chr11,1274370,1277038,ENST00000317204.11
516,chr11,1276740,1276872,-,3.610284393,K562,chr11,1274371,1277038,ENST00000527886.5
517,chr11,1276740,1276872,-,3.610284393,K562,chr11,1274372,1277038,ENST00000525159.5
518,chr11,1276740,1276872,-,3.610284393,K562,chr11,1275652,1277038,ENST00000263646.11
519,chr19,1279093,1279136,+,3.693916752,HepG2,chr19,1278777,1279228,ENST00000409293.6
520,chr19,1279092,1279163,+,4.367798095,K562,chr19,1278777,1279228,ENST00000409293.6
521,chr1,1292540,1292601,-,3.36069115,K562,chr1,1292390,1293563,ENST00000354700.10
522,chr6,1314149,1314170,+,7.947077623,HepG2,chr6,1313916,1314758,ENST00000296839.5
523,chr1,1335309,1335383,-,9.427952597,K562,chr1,1334464,1335314,ENST00000339381.6
524,chr1,1335709,1335734,-,7.725388919,K562,chr1,1335275,1336141,ENST00000378891.9
525,chr1,1335685,1335709,-,10.50896064,K562,chr1,1335275,1336141,ENST00000378891.9
526,chr1,1335374,1335513,-,16.69034854,K562,chr1,1335275,1336141,ENST00000378891.9
527,chr1,1335837,1335868,-,5.229321962,K562,chr1,1335275,1336141,ENST00000378891.9
528,chr1,1335309,1335383,-,9.427952597,K562,chr1,1335275,1336141,ENST00000378891.9
529,chr1,1335835,1335875,-,4.308259517,K562,chr1,1335275,1336141,ENST00000378891.9
530,chr1,1335439,1335500,-,8.307859361,K562,chr1,1335275,1336141,ENST00000378891.9
531,chr1,1335309,1335383,-,9.427952597,K562,chr1,1335277,1336141,ENST00000378888.10
532,chr1,1335374,1335513,-,16.69034854,K562,chr1,1335277,1336141,ENST00000378888.10
533,chr1,1335835,1335875,-,4.308259517,K562,chr1,1335277,1336141,ENST00000378888.10
534,chr1,1335709,1335734,-,7.725388919,K562,chr1,1335277,1336141,ENST00000378888.10
535,chr1,1335685,1335709,-,10.50896064,K562,chr1,1335277,1336141,ENST00000378888.10
536,chr1,1335837,1335868,-,5.229321962,K562,chr1,1335277,1336141,ENST00000378888.10
537,chr1,1335439,1335500,-,8.307859361,K562,chr1,1335277,1336141,ENST00000378888.10
538,chr1,1335439,1335500,-,8.307859361,K562,chr1,1335278,1336141,ENST00000610709.2
539,chr1,1335685,1335709,-,10.50896064,K562,chr1,1335278,1336141,ENST00000610709.2
540,chr1,1335709,1335734,-,7.725388919,K562,chr1,1335278,1336141,ENST00000610709.2
541,chr1,1335374,1335513,-,16.69034854,K562,chr1,1335278,1336141,ENST00000610709.2
542,chr1,1335309,1335383,-,9.427952597,K562,chr1,1335278,1336141,ENST00000610709.2
543,chr1,1335835,1335875,-,4.308259517,K562,chr1,1335278,1336141,ENST00000610709.2
544,chr1,1335837,1335868,-,5.229321962,K562,chr1,1335278,1336141,ENST00000610709.2
545,chr17,1344604,1344652,-,6.180812464,K562,chr17,1344274,1345446,ENST00000264335.13
546,chr17,1344604,1344652,-,6.180812464,K562,chr17,1344539,1345446,ENST00000571732.5
547,chr16,1349317,1349429,-,13.75222307,K562,chr16,1348482,1349438,ENST00000324385.9
548,chr16,1349317,1349417,-,13.52238682,K562,chr16,1348482,1349439,ENST00000426824.8
549,chr16,1349317,1349417,-,13.52238682,K562,chr16,1348482,1349438,ENST00000324385.9
550,chr16,1349317,1349429,-,13.75222307,K562,chr16,1348482,1349441,ENST00000628027.2
